interaction_id,user_id,item_id,event_type,event_weight,watch_pct,event_ts,session_id,source
I0005145,U0114,T0116,skip,-1.0,0.1005,2026-09-05T20:00:00,S0113008,Minha lista
I0004907,U0110,T0124,complete,3.0,0.9003,2026-09-05T20:00:00,S0109008,Home
I0035161,U0767,T0120,play,1.0,0.4843,2026-09-05T20:00:00,S0766008,Minha lista
I0008775,U0192,T0029,complete,3.0,0.9824,2026-09-05T20:00:00,S0191010,Home
I0001300,U0030,T0100,play,1.0,0.7173,2026-09-05T20:00:00,S0029002,Busca
I0010260,U0222,T0123,like,4.0,0.7681,2026-09-05T20:00:00,S0221002,Minha lista
I0021200,U0459,T0148,complete,3.0,0.8702,2026-09-05T20:00:00,S0458006,Top 10
I0011672,U0252,T0057,skip,-1.0,0.0882,2026-09-05T20:00:00,S0251008,Home
I0033081,U0723,T0209,play,1.0,0.5077,2026-09-05T20:00:00,S0722005,Minha lista
I0032676,U0715,T0173,play,1.0,0.3382,2026-09-05T20:00:00,S0714006,Home
I0009306,U0204,T0110,like,4.0,0.8799,2026-09-05T20:00:00,S0203005,Minha lista
I0018658,U0404,T0221,play,1.0,0.1957,2026-09-05T20:00:00,S0403001,Busca
I0009297,U0204,T0039,like,4.0,0.7203,2026-09-05T20:00:00,S0203003,Home
I0007673,U0168,T0034,like,4.0,0.9896,2026-09-05T20:00:00,S0167001,Top 10
I0020494,U0444,T0058,like,4.0,0.7438,2026-09-05T20:00:00,S0443008,Top 10
I0022933,U0498,T0007,complete,3.0,0.8257,2026-09-05T20:00:00,S0497010,Home
I0001805,U0041,T0182,like,4.0,0.7492,2026-09-05T20:00:00,S0040010,Top 10
I0025277,U0550,T0150,play,1.0,0.6058,2026-09-05T20:00:00,S0549000,Minha lista
I0030393,U0665,T0102,play,1.0,0.5529,2026-09-05T20:00:00,S0664008,Minha lista
I0006449,U0142,T0028,complete,3.0,0.925,2026-09-05T20:00:00,S0141003,Minha lista
I0033239,U0727,T0141,play,1.0,0.35,2026-09-05T20:00:00,S0726001,Home
I0007083,U0155,T0094,complete,3.0,0.8996,2026-09-05T21:00:00,S0154002,Busca
I0029233,U0640,T0222,complete,3.0,0.9997,2026-09-05T21:00:00,S0639005,Home
I0006184,U0136,T0137,like,4.0,0.8035,2026-09-05T21:00:00,S0135003,Minha lista
I0016508,U0356,T0065,play,1.0,0.2535,2026-09-05T21:00:00,S0355010,Home
I0035687,U0778,T0150,play,1.0,0.5896,2026-09-05T21:00:00,S0777006,Home
I0016931,U0365,T0072,play,1.0,0.36,2026-09-05T21:00:00,S0364003,Home
I0023668,U0516,T0171,complete,3.0,0.9623,2026-09-05T21:00:00,S0515001,Busca
I0024427,U0533,T0216,play,1.0,0.3118,2026-09-05T21:00:00,S0532008,Busca
I0028006,U0613,T0132,skip,-1.0,0.1528,2026-09-05T21:00:00,S0612005,Home
I0017608,U0379,T0026,skip,-1.0,0.1119,2026-09-05T21:00:00,S0378009,Home
I0017446,U0376,T0162,like,4.0,0.846,2026-09-05T21:00:00,S0375006,Home
I0028399,U0621,T0025,like,4.0,0.9048,2026-09-05T21:00:00,S0620009,Busca
I0028954,U0633,T0081,like,4.0,0.8727,2026-09-05T21:00:00,S0632006,Minha lista
I0002630,U0060,T0174,skip,-1.0,0.1042,2026-09-05T21:00:00,S0059005,Minha lista
I0023753,U0517,T0120,play,1.0,0.593,2026-09-05T21:00:00,S0516007,Home
I0019958,U0432,T0019,complete,3.0,0.8957,2026-09-05T21:00:00,S0431000,Home
I0009053,U0199,T0058,play,1.0,0.5129,2026-09-05T21:00:00,S0198003,Busca
I0002383,U0055,T0228,complete,3.0,0.9639,2026-09-05T21:00:00,S0054003,Minha lista
I0036517,U0795,T0232,complete,3.0,0.9376,2026-09-05T21:00:00,S0794007,Home
I0026960,U0589,T0193,skip,-1.0,0.0976,2026-09-05T21:00:00,S0588002,Top 10
I0013569,U0295,T0099,complete,3.0,0.8657,2026-09-05T21:00:00,S0294008,Home
I0024219,U0529,T0197,like,4.0,0.7703,2026-09-05T21:00:00,S0528001,Busca
I0029623,U0649,T0024,like,4.0,0.8038,2026-09-05T21:00:00,S0648005,Home
I0005114,U0114,T0089,like,4.0,0.8702,2026-09-05T21:00:00,S0113001,Busca
I0019049,U0411,T0175,play,1.0,0.3667,2026-09-05T21:00:00,S0410015,Home
I0014892,U0323,T0200,play,1.0,0.3849,2026-09-05T21:00:00,S0322003,Minha lista
I0004767,U0107,T0153,complete,3.0,0.9808,2026-09-05T22:00:00,S0106013,Home
I0019535,U0422,T0116,play,1.0,0.2323,2026-09-05T22:00:00,S0421005,Minha lista
I0034834,U0761,T0204,complete,3.0,0.9991,2026-09-05T22:00:00,S0760014,Busca
I0026002,U0567,T0183,complete,3.0,0.9523,2026-09-05T22:00:00,S0566004,Minha lista
I0002503,U0057,T0044,complete,3.0,0.8336,2026-09-05T22:00:00,S0056006,Home
I0018805,U0407,T0203,like,4.0,0.9059,2026-09-05T22:00:00,S0406001,Minha lista
I0016378,U0353,T0087,skip,-1.0,0.0854,2026-09-05T22:00:00,S0352011,Home
I0017461,U0376,T0169,like,4.0,0.9965,2026-09-05T22:00:00,S0375010,Home
I0019675,U0426,T0146,like,4.0,0.9153,2026-09-05T22:00:00,S0425000,Minha lista
I0032293,U0707,T0219,skip,-1.0,0.072,2026-09-05T22:00:00,S0706003,Top 10
I0029458,U0645,T0118,like,4.0,0.9146,2026-09-05T22:00:00,S0644006,Minha lista
I0014295,U0310,T0011,like,4.0,0.9309,2026-09-05T22:00:00,S0309012,Home
I0029988,U0657,T0166,complete,3.0,0.9062,2026-09-05T22:00:00,S0656002,Home
I0027127,U0592,T0070,play,1.0,0.7102,2026-09-05T22:00:00,S0591001,Busca
I0008328,U0182,T0031,complete,3.0,0.9689,2026-09-05T22:00:00,S0181012,Top 10
I0026213,U0573,T0196,complete,3.0,0.9538,2026-09-05T22:00:00,S0572000,Home
I0033905,U0741,T0195,complete,3.0,0.9515,2026-09-05T22:00:00,S0740005,Home
I0031959,U0700,T0004,complete,3.0,0.8712,2026-09-05T22:00:00,S0699010,Home
I0009396,U0206,T0080,like,4.0,0.9395,2026-09-05T22:00:00,S0205002,Home
I0015358,U0332,T0005,complete,3.0,0.8492,2026-09-05T22:00:00,S0331006,Busca
I0013435,U0292,T0184,complete,3.0,0.9977,2026-09-05T22:00:00,S0291009,Home
I0006226,U0137,T0039,play,1.0,0.184,2026-09-05T22:00:00,S0136002,Home
I0006444,U0142,T0073,play,1.0,0.5565,2026-09-05T22:00:00,S0141002,Home
I0003963,U0089,T0188,skip,-1.0,0.0635,2026-09-05T22:00:00,S0088003,Minha lista
I0006204,U0136,T0225,skip,-1.0,0.0731,2026-09-05T22:00:00,S0135008,Busca
I0001276,U0029,T0008,play,1.0,0.678,2026-09-05T23:00:00,S0028012,Home
I0022721,U0494,T0022,complete,3.0,0.932,2026-09-05T23:00:00,S0493003,Home
I0021142,U0458,T0112,play,1.0,0.6517,2026-09-05T23:00:00,S0457007,Home
I0034976,U0764,T0135,complete,3.0,0.8847,2026-09-05T23:00:00,S0763006,Busca
I0013541,U0295,T0043,play,1.0,0.6149,2026-09-05T23:00:00,S0294001,Top 10
I0029350,U0642,T0089,complete,3.0,0.9061,2026-09-05T23:00:00,S0641012,Home
I0034607,U0756,T0221,like,4.0,0.7934,2026-09-05T23:00:00,S0755010,Home
I0005664,U0124,T0226,complete,3.0,0.8938,2026-09-05T23:00:00,S0123011,Top 10
I0034972,U0764,T0203,like,4.0,0.8393,2026-09-05T23:00:00,S0763005,Home
I0033331,U0729,T0187,complete,3.0,0.9316,2026-09-05T23:00:00,S0728000,Busca
I0030204,U0662,T0114,play,1.0,0.2314,2026-09-05T23:00:00,S0661002,Home
I0017511,U0377,T0172,complete,3.0,0.999,2026-09-05T23:00:00,S0376007,Home
I0021544,U0467,T0227,complete,3.0,0.9626,2026-09-05T23:00:00,S0466009,Home
I0011938,U0258,T0051,play,1.0,0.7052,2026-09-05T23:00:00,S0257008,Busca
I0027217,U0594,T0093,complete,3.0,0.9911,2026-09-05T23:00:00,S0593001,Home
I0012005,U0260,T0130,like,4.0,0.914,2026-09-05T23:00:00,S0259002,Home
I0010868,U0235,T0083,play,1.0,0.5626,2026-09-05T23:00:00,S0234005,Home
I0007657,U0167,T0034,skip,-1.0,0.012,2026-09-05T23:00:00,S0166008,Busca
I0027763,U0607,T0213,play,1.0,0.548,2026-09-05T23:00:00,S0606005,Home
I0017104,U0368,T0118,play,1.0,0.5102,2026-09-05T23:00:00,S0367009,Busca
I0007188,U0157,T0183,complete,3.0,0.9188,2026-09-05T23:00:00,S0156001,Home
I0033590,U0734,T0109,play,1.0,0.5965,2026-09-05T23:00:00,S0733008,Top 10
I0007719,U0168,T0074,like,4.0,0.9673,2026-09-05T23:00:00,S0167012,Top 10
I0033130,U0724,T0045,play,1.0,0.536,2026-09-05T23:00:00,S0723009,Top 10
I0036208,U0789,T0148,complete,3.0,0.8802,2026-09-05T23:00:00,S0788004,Top 10
I0021306,U0461,T0132,play,1.0,0.7172,2026-09-05T23:00:00,S0460008,Busca
I0020961,U0454,T0159,play,1.0,0.6089,2026-09-06T00:00:00,S0453013,Home
I0006896,U0151,T0159,play,1.0,0.7031,2026-09-06T00:00:00,S0150009,Busca
I0014537,U0315,T0030,play,1.0,0.2971,2026-09-06T00:00:00,S0314007,Minha lista
I0022089,U0479,T0101,skip,-1.0,0.0677,2026-09-06T00:00:00,S0478007,Home
I0034773,U0760,T0045,skip,-1.0,0.0727,2026-09-06T00:00:00,S0759006,Home
I0019985,U0432,T0056,complete,3.0,0.8217,2026-09-06T00:00:00,S0431007,Home
I0004205,U0095,T0180,like,4.0,0.7521,2026-09-06T00:00:00,S0094004,Home
I0007217,U0158,T0068,play,1.0,0.406,2026-09-06T00:00:00,S0157000,Home
I0020918,U0454,T0155,complete,3.0,0.9389,2026-09-06T00:00:00,S0453002,Home
I0014374,U0312,T0082,like,4.0,0.7758,2026-09-06T00:00:00,S0311002,Home
I0024229,U0529,T0217,play,1.0,0.1856,2026-09-06T00:00:00,S0528003,Minha lista
I0034000,U0743,T0195,play,1.0,0.2025,2026-09-06T00:00:00,S0742006,Minha lista
I0006842,U0150,T0047,skip,-1.0,0.088,2026-09-06T00:00:00,S0149003,Top 10
I0027813,U0609,T0207,play,1.0,0.3693,2026-09-06T00:00:00,S0608000,Home
I0011706,U0253,T0061,complete,3.0,0.8709,2026-09-06T00:00:00,S0252001,Home
I0033258,U0727,T0068,skip,-1.0,0.1147,2026-09-06T00:00:00,S0726005,Busca
I0029224,U0640,T0238,complete,3.0,0.9179,2026-09-06T00:00:00,S0639003,Home
I0035009,U0765,T0121,play,1.0,0.4835,2026-09-06T00:00:00,S0764000,Home
I0004782,U0108,T0027,complete,3.0,0.9085,2026-09-06T00:00:00,S0107000,Busca
I0003456,U0077,T0144,complete,3.0,0.8852,2026-09-06T00:00:00,S0076009,Home
I0004823,U0108,T0220,play,1.0,0.2522,2026-09-06T00:00:00,S0107011,Home
I0010077,U0218,T0170,skip,-1.0,0.0983,2026-09-06T00:00:00,S0217008,Minha lista
I0035736,U0779,T0100,complete,3.0,0.903,2026-09-06T00:00:00,S0778005,Busca
I0033001,U0721,T0229,play,1.0,0.2307,2026-09-06T00:00:00,S0720012,Home
I0023990,U0523,T0236,complete,3.0,0.9985,2026-09-06T01:00:00,S0522005,Busca
I0034565,U0756,T0114,complete,3.0,0.9607,2026-09-06T01:00:00,S0755000,Home
I0015209,U0329,T0107,skip,-1.0,0.0673,2026-09-06T01:00:00,S0328001,Busca
I0036410,U0793,T0183,like,4.0,0.7882,2026-09-06T01:00:00,S0792003,Busca
I0025822,U0563,T0217,complete,3.0,0.9539,2026-09-06T01:00:00,S0562005,Home
I0025789,U0562,T0194,skip,-1.0,0.0403,2026-09-06T01:00:00,S0561004,Home
I0012688,U0274,T0086,like,4.0,0.8929,2026-09-06T01:00:00,S0273009,Home
I0029189,U0639,T0074,complete,3.0,0.8217,2026-09-06T01:00:00,S0638002,Home
I0001756,U0040,T0065,complete,3.0,0.925,2026-09-06T01:00:00,S0039005,Home
I0029697,U0650,T0146,complete,3.0,0.9942,2026-09-06T01:00:00,S0649011,Busca
I0007592,U0165,T0154,skip,-1.0,0.0796,2026-09-06T01:00:00,S0164015,Home
I0027093,U0591,T0240,complete,3.0,0.8668,2026-09-06T01:00:00,S0590007,Minha lista
I0027592,U0603,T0154,like,4.0,0.949,2026-09-06T01:00:00,S0602003,Home
I0003565,U0080,T0234,complete,3.0,0.8741,2026-09-06T01:00:00,S0079005,Home
I0030796,U0674,T0240,play,1.0,0.2323,2026-09-06T01:00:00,S0673009,Home
I0013957,U0304,T0185,complete,3.0,0.9848,2026-09-06T01:00:00,S0303002,Home
I0003426,U0077,T0097,complete,3.0,0.8818,2026-09-06T01:00:00,S0076001,Home
I0014210,U0309,T0052,skip,-1.0,0.1449,2026-09-06T01:00:00,S0308004,Home
I0001131,U0027,T0041,complete,3.0,0.9134,2026-09-06T01:00:00,S0026000,Home
I0019493,U0421,T0139,play,1.0,0.182,2026-09-06T01:00:00,S0420009,Home
I0016153,U0349,T0200,play,1.0,0.3157,2026-09-06T01:00:00,S0348002,Home
I0022352,U0485,T0103,complete,3.0,0.9315,2026-09-06T01:00:00,S0484007,Home
I0019194,U0415,T0208,play,1.0,0.6415,2026-09-06T01:00:00,S0414000,Home
I0008265,U0181,T0047,complete,3.0,0.9865,2026-09-06T01:00:00,S0180008,Home
I0017803,U0384,T0220,complete,3.0,0.8969,2026-09-06T01:00:00,S0383007,Busca
I0017955,U0389,T0191,like,4.0,0.8823,2026-09-06T01:00:00,S0388000,Home
I0012042,U0261,T0022,complete,3.0,0.9417,2026-09-06T01:00:00,S0260002,Home
I0011364,U0246,T0218,skip,-1.0,0.1332,2026-09-06T01:00:00,S0245002,Home
I0009617,U0209,T0195,complete,3.0,0.8519,2026-09-06T01:00:00,S0208014,Top 10
I0024433,U0533,T0218,play,1.0,0.495,2026-09-06T01:00:00,S0532009,Busca
I0026609,U0580,T0062,like,4.0,0.9518,2026-09-06T01:00:00,S0579008,Minha lista
I0031129,U0682,T0005,play,1.0,0.3398,2026-09-06T01:00:00,S0681006,Busca
I0033474,U0732,T0072,complete,3.0,0.9464,2026-09-06T01:00:00,S0731002,Home
I0006264,U0137,T0069,like,4.0,0.7944,2026-09-06T01:00:00,S0136011,Home
I0008972,U0197,T0008,play,1.0,0.4998,2026-09-06T01:00:00,S0196001,Home
I0015937,U0344,T0173,like,4.0,0.8375,2026-09-06T01:00:00,S0343000,Home
I0034397,U0752,T0143,play,1.0,0.1932,2026-09-06T02:00:00,S0751005,Home
I0034331,U0750,T0213,skip,-1.0,0.0583,2026-09-06T02:00:00,S0749011,Top 10
I0010552,U0228,T0200,like,4.0,0.8932,2026-09-06T02:00:00,S0227007,Home
I0018747,U0405,T0069,like,4.0,0.9616,2026-09-06T02:00:00,S0404013,Home
I0021909,U0475,T0022,complete,3.0,0.9019,2026-09-06T02:00:00,S0474007,Top 10
I0017857,U0386,T0068,complete,3.0,0.9731,2026-09-06T02:00:00,S0385002,Home
I0024598,U0536,T0227,skip,-1.0,0.0537,2026-09-06T02:00:00,S0535013,Home
I0034560,U0755,T0140,like,4.0,0.7731,2026-09-06T02:00:00,S0754012,Home
I0001207,U0028,T0063,play,1.0,0.2886,2026-09-06T02:00:00,S0027004,Home
I0030276,U0663,T0113,like,4.0,0.7918,2026-09-06T02:00:00,S0662005,Busca
I0027963,U0612,T0233,play,1.0,0.3117,2026-09-06T02:00:00,S0611006,Home
I0026994,U0589,T0102,skip,-1.0,0.0704,2026-09-06T02:00:00,S0588011,Busca
I0001190,U0028,T0110,like,4.0,0.7852,2026-09-06T02:00:00,S0027000,Top 10
I0024322,U0531,T0069,play,1.0,0.3356,2026-09-06T02:00:00,S0530006,Busca
I0026716,U0583,T0047,play,1.0,0.4789,2026-09-06T02:00:00,S0582001,Home
I0019452,U0420,T0181,play,1.0,0.4567,2026-09-06T02:00:00,S0419009,Home
I0018804,U0407,T0133,complete,3.0,0.9921,2026-09-06T02:00:00,S0406001,Home
I0024559,U0536,T0001,play,1.0,0.2101,2026-09-06T02:00:00,S0535004,Home
I0034627,U0757,T0007,play,1.0,0.4451,2026-09-06T02:00:00,S0756003,Minha lista
I0006076,U0133,T0101,play,1.0,0.2812,2026-09-06T02:00:00,S0132009,Minha lista
I0010555,U0228,T0147,play,1.0,0.4842,2026-09-06T03:00:00,S0227008,Home
I0004156,U0093,T0189,complete,3.0,0.8768,2026-09-06T03:00:00,S0092008,Minha lista
I0008622,U0190,T0038,play,1.0,0.4702,2026-09-06T03:00:00,S0189001,Minha lista
I0024833,U0541,T0238,complete,3.0,0.8823,2026-09-06T03:00:00,S0540001,Minha lista
I0007610,U0166,T0128,complete,3.0,0.8224,2026-09-06T03:00:00,S0165004,Busca
I0018431,U0399,T0189,complete,3.0,0.9244,2026-09-06T03:00:00,S0398001,Home
I0011575,U0250,T0046,skip,-1.0,0.1226,2026-09-06T03:00:00,S0249002,Home
I0011572,U0250,T0006,complete,3.0,0.9371,2026-09-06T03:00:00,S0249002,Busca
I0007548,U0165,T0013,play,1.0,0.6283,2026-09-06T03:00:00,S0164004,Minha lista
I0023066,U0501,T0199,play,1.0,0.428,2026-09-06T03:00:00,S0500011,Minha lista
I0025360,U0552,T0031,play,1.0,0.319,2026-09-06T03:00:00,S0551003,Home
I0020862,U0452,T0237,skip,-1.0,0.1424,2026-09-06T03:00:00,S0451013,Minha lista
I0002486,U0057,T0024,complete,3.0,0.8901,2026-09-06T03:00:00,S0056001,Busca
I0034785,U0761,T0057,complete,3.0,0.8281,2026-09-06T03:00:00,S0760002,Home
I0015049,U0326,T0005,play,1.0,0.353,2026-09-06T03:00:00,S0325002,Home
I0019087,U0413,T0080,play,1.0,0.6968,2026-09-06T03:00:00,S0412000,Home
I0032266,U0706,T0209,play,1.0,0.2442,2026-09-06T03:00:00,S0705010,Busca
I0000316,U0008,T0169,like,4.0,0.807,2026-09-06T03:00:00,S0007000,Busca
I0025099,U0546,T0007,complete,3.0,0.8451,2026-09-06T03:00:00,S0545011,Home
I0010209,U0221,T0049,play,1.0,0.2515,2026-09-06T03:00:00,S0220003,Home
I0005034,U0112,T0018,complete,3.0,0.9363,2026-09-06T03:00:00,S0111012,Home
I0007300,U0159,T0011,play,1.0,0.4336,2026-09-06T03:00:00,S0158009,Busca
I0030762,U0674,T0116,play,1.0,0.436,2026-09-06T03:00:00,S0673001,Home
I0036172,U0788,T0048,skip,-1.0,0.1057,2026-09-06T03:00:00,S0787010,Home
I0007225,U0158,T0120,complete,3.0,0.8541,2026-09-06T03:00:00,S0157002,Minha lista
I0021934,U0476,T0074,complete,3.0,0.8587,2026-09-06T03:00:00,S0475000,Home
I0013070,U0283,T0092,skip,-1.0,0.1429,2026-09-06T03:00:00,S0282007,Home
I0018941,U0409,T0170,play,1.0,0.3939,2026-09-06T03:00:00,S0408012,Home
I0004268,U0096,T0179,play,1.0,0.3923,2026-09-06T03:00:00,S0095012,Home
I0008150,U0179,T0005,skip,-1.0,0.1527,2026-09-06T03:00:00,S0178001,Home
I0006960,U0152,T0133,complete,3.0,0.9602,2026-09-06T03:00:00,S0151010,Home
I0027303,U0596,T0187,skip,-1.0,0.0716,2026-09-06T03:00:00,S0595002,Home
I0034859,U0762,T0113,play,1.0,0.5257,2026-09-06T03:00:00,S0761005,Home
I0008022,U0176,T0138,complete,3.0,0.9546,2026-09-06T03:00:00,S0175002,Home
I0016604,U0358,T0215,like,4.0,0.9207,2026-09-06T03:00:00,S0357007,Busca
I0013941,U0303,T0021,skip,-1.0,0.1401,2026-09-06T03:00:00,S0302013,Home
I0013715,U0298,T0173,play,1.0,0.5905,2026-09-06T03:00:00,S0297000,Home
I0016791,U0362,T0090,complete,3.0,0.8609,2026-09-06T04:00:00,S0361001,Home
I0006430,U0141,T0147,complete,3.0,0.9562,2026-09-06T04:00:00,S0140008,Home
I0018143,U0392,T0002,complete,3.0,0.8659,2026-09-06T04:00:00,S0391007,Top 10
I0020404,U0442,T0192,like,4.0,0.8766,2026-09-06T04:00:00,S0441004,Home
I0020287,U0439,T0237,like,4.0,0.9833,2026-09-06T04:00:00,S0438002,Top 10
I0008203,U0180,T0046,play,1.0,0.5174,2026-09-06T04:00:00,S0179002,Minha lista
I0008885,U0195,T0222,like,4.0,0.9589,2026-09-06T04:00:00,S0194000,Home
I0007537,U0165,T0099,skip,-1.0,0.1549,2026-09-06T04:00:00,S0164001,Home
I0009662,U0210,T0144,like,4.0,0.7872,2026-09-06T04:00:00,S0209010,Home
I0033068,U0723,T0002,complete,3.0,0.9432,2026-09-06T04:00:00,S0722002,Home
I0019570,U0423,T0166,skip,-1.0,0.1085,2026-09-06T04:00:00,S0422005,Home
I0017642,U0380,T0121,complete,3.0,0.9687,2026-09-06T04:00:00,S0379007,Minha lista
I0033695,U0736,T0111,play,1.0,0.2367,2026-09-06T04:00:00,S0735008,Home
I0018482,U0400,T0016,skip,-1.0,0.0922,2026-09-06T04:00:00,S0399002,Busca
I0003289,U0074,T0188,like,4.0,0.9752,2026-09-06T04:00:00,S0073004,Home
I0021669,U0470,T0221,complete,3.0,0.9809,2026-09-06T04:00:00,S0469004,Home
I0007744,U0169,T0221,like,4.0,0.8448,2026-09-06T04:00:00,S0168005,Top 10
I0003644,U0081,T0133,like,4.0,0.8314,2026-09-06T04:00:00,S0080013,Home
I0000906,U0022,T0178,complete,3.0,0.9757,2026-09-06T04:00:00,S0021002,Home
I0036268,U0790,T0091,skip,-1.0,0.1314,2026-09-06T04:00:00,S0789005,Busca
I0002509,U0057,T0064,complete,3.0,0.8236,2026-09-06T04:00:00,S0056007,Minha lista
I0022772,U0495,T0143,like,4.0,0.9728,2026-09-06T04:00:00,S0494002,Busca
I0034059,U0744,T0226,skip,-1.0,0.0597,2026-09-06T04:00:00,S0743007,Top 10
I0003647,U0081,T0015,play,1.0,0.4621,2026-09-06T04:00:00,S0080014,Top 10
I0024135,U0527,T0153,like,4.0,0.8203,2026-09-06T04:00:00,S0526002,Home
I0029899,U0655,T0041,skip,-1.0,0.0131,2026-09-06T05:00:00,S0654000,Home
I0004927,U0111,T0166,play,1.0,0.2383,2026-09-06T05:00:00,S0110000,Home
I0035088,U0766,T0113,skip,-1.0,0.0241,2026-09-06T05:00:00,S0765004,Busca
I0029223,U0640,T0026,complete,3.0,0.8216,2026-09-06T05:00:00,S0639003,Top 10
I0018688,U0404,T0124,like,4.0,0.9164,2026-09-06T05:00:00,S0403009,Top 10
I0035479,U0774,T0188,complete,3.0,0.9998,2026-09-06T05:00:00,S0773008,Top 10
I0002498,U0057,T0126,play,1.0,0.4715,2026-09-06T05:00:00,S0056004,Home
I0022332,U0485,T0169,skip,-1.0,0.1019,2026-09-06T05:00:00,S0484002,Busca
I0033433,U0731,T0051,complete,3.0,0.867,2026-09-06T05:00:00,S0730004,Minha lista
I0020515,U0445,T0203,complete,3.0,0.8535,2026-09-06T05:00:00,S0444004,Busca
I0011941,U0258,T0027,complete,3.0,0.8455,2026-09-06T05:00:00,S0257008,Minha lista
I0024241,U0529,T0056,complete,3.0,0.994,2026-09-06T05:00:00,S0528006,Home
I0008057,U0176,T0034,play,1.0,0.2627,2026-09-06T05:00:00,S0175011,Home
I0001878,U0043,T0142,skip,-1.0,0.128,2026-09-06T05:00:00,S0042002,Home
I0017401,U0375,T0058,skip,-1.0,0.1016,2026-09-06T05:00:00,S0374009,Home
I0018666,U0404,T0076,complete,3.0,0.9972,2026-09-06T05:00:00,S0403003,Busca
I0025075,U0546,T0116,play,1.0,0.6047,2026-09-06T05:00:00,S0545005,Home
I0015968,U0344,T0075,play,1.0,0.6115,2026-09-06T06:00:00,S0343008,Minha lista
I0030134,U0660,T0146,skip,-1.0,0.0474,2026-09-06T06:00:00,S0659007,Home
I0008172,U0179,T0070,complete,3.0,0.9453,2026-09-06T06:00:00,S0178007,Home
I0026118,U0570,T0125,like,4.0,0.9324,2026-09-06T06:00:00,S0569007,Home
I0030624,U0671,T0031,play,1.0,0.4105,2026-09-06T06:00:00,S0670000,Busca
I0016827,U0363,T0009,complete,3.0,0.8935,2026-09-06T06:00:00,S0362001,Home
I0031146,U0683,T0101,complete,3.0,0.8456,2026-09-06T06:00:00,S0682003,Home
I0033859,U0740,T0223,play,1.0,0.6694,2026-09-06T06:00:00,S0739000,Home
I0034838,U0762,T0042,play,1.0,0.5521,2026-09-06T06:00:00,S0761000,Minha lista
I0036193,U0789,T0171,complete,3.0,0.9339,2026-09-06T06:00:00,S0788000,Busca
I0035164,U0767,T0152,like,4.0,0.9094,2026-09-06T06:00:00,S0766009,Home
I0033619,U0735,T0125,complete,3.0,0.8419,2026-09-06T06:00:00,S0734002,Minha lista
I0012975,U0280,T0085,like,4.0,0.7904,2026-09-06T06:00:00,S0279007,Home
I0004164,U0094,T0134,play,1.0,0.2914,2026-09-06T06:00:00,S0093001,Home
I0013688,U0297,T0098,complete,3.0,0.9806,2026-09-06T06:00:00,S0296008,Home
I0026844,U0586,T0216,play,1.0,0.4321,2026-09-06T06:00:00,S0585005,Home
I0030073,U0659,T0119,complete,3.0,0.9883,2026-09-06T06:00:00,S0658004,Home
I0010619,U0230,T0200,skip,-1.0,0.0957,2026-09-06T06:00:00,S0229002,Minha lista
I0030520,U0669,T0011,play,1.0,0.5042,2026-09-06T06:00:00,S0668000,Home
I0003103,U0070,T0101,complete,3.0,0.8676,2026-09-06T06:00:00,S0069004,Home
I0030069,U0659,T0118,play,1.0,0.4122,2026-09-06T06:00:00,S0658003,Busca
I0026582,U0580,T0207,complete,3.0,0.8424,2026-09-06T06:00:00,S0579001,Home
I0004198,U0095,T0139,like,4.0,0.9068,2026-09-06T06:00:00,S0094002,Home
I0011825,U0256,T0114,play,1.0,0.2634,2026-09-06T06:00:00,S0255004,Home
I0008588,U0189,T0040,skip,-1.0,0.1003,2026-09-06T07:00:00,S0188003,Home
I0033096,U0724,T0037,skip,-1.0,0.0416,2026-09-06T07:00:00,S0723000,Busca
I0028378,U0621,T0145,complete,3.0,0.9851,2026-09-06T07:00:00,S0620004,Busca
I0008490,U0187,T0101,play,1.0,0.2754,2026-09-06T07:00:00,S0186001,Home
I0033598,U0734,T0194,complete,3.0,0.8999,2026-09-06T07:00:00,S0733010,Home
I0003837,U0085,T0140,like,4.0,0.838,2026-09-06T07:00:00,S0084014,Busca
I0011919,U0258,T0003,skip,-1.0,0.157,2026-09-06T07:00:00,S0257003,Home
I0001661,U0037,T0212,complete,3.0,0.9195,2026-09-06T07:00:00,S0036006,Home
I0008875,U0194,T0041,complete,3.0,0.9446,2026-09-06T07:00:00,S0193008,Minha lista
I0034790,U0761,T0143,play,1.0,0.4116,2026-09-06T07:00:00,S0760003,Home
I0019828,U0429,T0162,play,1.0,0.5987,2026-09-06T07:00:00,S0428006,Home
I0004560,U0103,T0230,complete,3.0,0.8309,2026-09-06T07:00:00,S0102003,Minha lista
I0032015,U0701,T0049,complete,3.0,0.9451,2026-09-06T07:00:00,S0700012,Busca
I0030214,U0662,T0175,play,1.0,0.5865,2026-09-06T07:00:00,S0661005,Home
I0024102,U0526,T0113,like,4.0,0.7368,2026-09-06T07:00:00,S0525004,Home
I0018928,U0409,T0009,like,4.0,0.7284,2026-09-06T07:00:00,S0408009,Home
I0025807,U0563,T0208,complete,3.0,0.9324,2026-09-06T07:00:00,S0562002,Home
I0021441,U0465,T0008,play,1.0,0.4857,2026-09-06T07:00:00,S0464003,Minha lista
I0001020,U0024,T0094,play,1.0,0.4502,2026-09-06T07:00:00,S0023004,Home
I0031398,U0689,T0115,complete,3.0,0.9769,2026-09-06T07:00:00,S0688005,Home
